Num_exp,Num_feat1,Num_feat2,Tau,Dif,Fuzzy,Remove_stop,Compress,Chose,Dic,F1,Best_parameter
97,1000,1500,0.99,True,True,True,False,1,2,0.7428571428571429,{'C': 0.05}
145,1000,1500,0.99,True,True,True,False,3,2,0.7605633802816902,{'C': 0.05}
98,1000,1200,0.99,True,True,True,False,1,2,0.7222222222222222,{'C': 0.05}
241,1000,1500,0.99,True,True,True,False,1,4,0.6461538461538462,{'C': 0.05}
49,1000,1500,0.99,True,True,True,False,3,1,0.6666666666666667,{'C': 0.12}
193,1000,1500,0.99,True,True,True,False,3,3,0.6666666666666667,{'C': 0.05}
99,1000,800,0.99,True,True,True,False,1,2,0.7142857142857144,{'C': 0.05}
146,1000,1200,0.99,True,True,True,False,3,2,0.7397260273972602,{'C': 0.05}
242,1000,1200,0.99,True,True,True,False,1,4,0.6875000000000001,{'C': 0.05}
243,1000,800,0.99,True,True,True,False,1,4,0.5666666666666667,{'C': 0.05}
100,1500,1000,0.99,True,True,True,False,1,2,0.6764705882352942,{'C': 0.05}
147,1000,800,0.99,True,True,True,False,3,2,0.7142857142857144,{'C': 0.05}
50,1000,1200,0.99,True,True,True,False,3,1,0.6567164179104478,{'C': 0.05}
194,1000,1200,0.99,True,True,True,False,3,3,0.625,{'C': 0.05}
1,1000,1500,0.99,True,True,True,False,1,1,0.6461538461538462,{'C': 0.05}
244,1500,1000,0.99,True,True,True,False,1,4,0.6031746031746033,{'C': 0.05}
101,1500,1200,0.99,True,True,True,False,1,2,0.6764705882352942,{'C': 0.05}
2,1000,1200,0.99,True,True,True,False,1,1,0.6461538461538462,{'C': 0.05}
148,1500,1000,0.99,True,True,True,False,3,2,0.7142857142857144,{'C': 0.05}
51,1000,800,0.99,True,True,True,False,3,1,0.6666666666666667,{'C': 0.05}
195,1000,800,0.99,True,True,True,False,3,3,0.6031746031746033,{'C': 0.25}
245,1500,1200,0.99,True,True,True,False,1,4,0.6349206349206349,{'C': 0.05}
3,1000,800,0.99,True,True,True,False,1,1,0.6363636363636365,{'C': 0.05}
102,2000,2000,0.99,True,True,True,False,1,2,0.7352941176470589,{'C': 0.05}
149,1500,1200,0.99,True,True,True,False,3,2,0.7142857142857144,{'C': 0.05}
4,1500,1000,0.99,True,True,True,False,1,1,0.6562499999999999,{'C': 0.05}
52,1500,1000,0.99,True,True,True,False,3,1,0.6865671641791045,{'C': 0.05}
246,2000,2000,0.99,True,True,True,False,1,4,0.6349206349206349,{'C': 0.05}
196,1500,1000,0.99,True,True,True,False,3,3,0.6562499999999999,{'C': 0.05}
103,1000,1500,0.99,True,False,True,False,1,2,0.7428571428571429,{'C': 0.05}
247,1000,1500,0.99,True,False,True,False,1,4,0.6461538461538462,{'C': 0.05}
5,1500,1200,0.99,True,True,True,False,1,1,0.6562499999999999,{'C': 0.05}
104,1000,1200,0.99,True,False,True,False,1,2,0.7222222222222222,{'C': 0.05}
150,2000,2000,0.99,True,True,True,False,3,2,0.7352941176470589,{'C': 0.05}
248,1000,1200,0.99,True,False,True,False,1,4,0.6875000000000001,{'C': 0.05}
53,1500,1200,0.99,True,True,True,False,3,1,0.6666666666666667,{'C': 0.05}
197,1500,1200,0.99,True,True,True,False,3,3,0.6349206349206349,{'C': 0.05}
105,1000,800,0.99,True,False,True,False,1,2,0.7142857142857144,{'C': 0.05}
249,1000,800,0.99,True,False,True,False,1,4,0.5666666666666667,{'C': 0.05}
6,2000,2000,0.99,True,True,True,False,1,1,0.6865671641791045,{'C': 0.05}
151,1000,1500,0.99,True,False,True,False,3,2,0.7605633802816902,{'C': 0.05}
250,1500,1000,0.99,True,False,True,False,1,4,0.6031746031746033,{'C': 0.05}
106,1500,1000,0.99,True,False,True,False,1,2,0.6764705882352942,{'C': 0.05}
7,1000,1500,0.99,True,False,True,False,1,1,0.6461538461538462,{'C': 0.05}
152,1000,1200,0.99,True,False,True,False,3,2,0.7397260273972602,{'C': 0.05}
251,1500,1200,0.99,True,False,True,False,1,4,0.6349206349206349,{'C': 0.05}
54,2000,2000,0.99,True,True,True,False,3,1,0.6865671641791045,{'C': 0.05}
8,1000,1200,0.99,True,False,True,False,1,1,0.6461538461538462,{'C': 0.05}
198,2000,2000,0.99,True,True,True,False,3,3,0.625,{'C': 0.25}
107,1500,1200,0.99,True,False,True,False,1,2,0.6764705882352942,{'C': 0.05}
9,1000,800,0.99,True,False,True,False,1,1,0.6363636363636365,{'C': 0.05}
153,1000,800,0.99,True,False,True,False,3,2,0.7142857142857144,{'C': 0.05}
252,2000,2000,0.99,True,False,True,False,1,4,0.6349206349206349,{'C': 0.05}
55,1000,1500,0.99,True,False,True,False,3,1,0.6666666666666667,{'C': 0.12}
108,2000,2000,0.99,True,False,True,False,1,2,0.7352941176470589,{'C': 0.05}
199,1000,1500,0.99,True,False,True,False,3,3,0.6666666666666667,{'C': 0.05}
10,1500,1000,0.99,True,False,True,False,1,1,0.6562499999999999,{'C': 0.05}
154,1500,1000,0.99,True,False,True,False,3,2,0.7142857142857144,{'C': 0.05}
253,1000,1500,0.99,True,True,False,False,1,4,0.6363636363636365,{'C': 0.05}
109,1000,1500,0.99,True,True,False,False,1,2,0.7246376811594203,{'C': 0.05}
11,1500,1200,0.99,True,False,True,False,1,1,0.6562499999999999,{'C': 0.05}
56,1000,1200,0.99,True,False,True,False,3,1,0.6567164179104478,{'C': 0.05}
200,1000,1200,0.99,True,False,True,False,3,3,0.625,{'C': 0.05}
254,1000,1200,0.99,True,True,False,False,1,4,0.6969696969696971,{'C': 0.05}
155,1500,1200,0.99,True,False,True,False,3,2,0.7142857142857144,{'C': 0.05}
110,1000,1200,0.99,True,True,False,False,1,2,0.7142857142857144,{'C': 0.05}
12,2000,2000,0.99,True,False,True,False,1,1,0.6865671641791045,{'C': 0.05}
57,1000,800,0.99,True,False,True,False,3,1,0.6666666666666667,{'C': 0.05}
255,1000,800,0.99,True,True,False,False,1,4,0.5806451612903225,{'C': 0.05}
201,1000,800,0.99,True,False,True,False,3,3,0.6031746031746033,{'C': 0.25}
111,1000,800,0.99,True,True,False,False,1,2,0.6764705882352942,{'C': 0.05}
256,1500,1000,0.99,True,True,False,False,1,4,0.625,{'C': 0.05}
156,2000,2000,0.99,True,False,True,False,3,2,0.7352941176470589,{'C': 0.05}
13,1000,1500,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.05}
112,1500,1000,0.99,True,True,False,False,1,2,0.676923076923077,{'C': 0.05}
58,1500,1000,0.99,True,False,True,False,3,1,0.6865671641791045,{'C': 0.05}
202,1500,1000,0.99,True,False,True,False,3,3,0.6562499999999999,{'C': 0.05}
257,1500,1200,0.99,True,True,False,False,1,4,0.6562499999999999,{'C': 0.05}
14,1000,1200,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.05}
113,1500,1200,0.99,True,True,False,False,1,2,0.6666666666666667,{'C': 0.05}
157,1000,1500,0.99,True,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
15,1000,800,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.12}
59,1500,1200,0.99,True,False,True,False,3,1,0.6666666666666667,{'C': 0.05}
258,2000,2000,0.99,True,True,False,False,1,4,0.6129032258064516,{'C': 0.12}
203,1500,1200,0.99,True,False,True,False,3,3,0.6349206349206349,{'C': 0.05}
16,1500,1000,0.99,True,True,False,False,1,1,0.625,{'C': 0.05}
259,1000,1500,0.99,True,False,False,False,1,4,0.6363636363636365,{'C': 0.05}
114,2000,2000,0.99,True,True,False,False,1,2,0.6969696969696971,{'C': 0.5}
158,1000,1200,0.99,True,True,False,False,3,2,0.7142857142857144,{'C': 0.05}
260,1000,1200,0.99,True,False,False,False,1,4,0.6969696969696971,{'C': 0.05}
115,1000,1500,0.99,True,False,False,False,1,2,0.7246376811594203,{'C': 0.05}
17,1500,1200,0.99,True,True,False,False,1,1,0.6031746031746033,{'C': 0.05}
159,1000,800,0.99,True,True,False,False,3,2,0.6764705882352942,{'C': 0.05}
60,2000,2000,0.99,True,False,True,False,3,1,0.6865671641791045,{'C': 0.05}
204,2000,2000,0.99,True,False,True,False,3,3,0.625,{'C': 0.25}
261,1000,800,0.99,True,False,False,False,1,4,0.5806451612903225,{'C': 0.05}
116,1000,1200,0.99,True,False,False,False,1,2,0.7142857142857144,{'C': 0.05}
262,1500,1000,0.99,True,False,False,False,1,4,0.625,{'C': 0.05}
160,1500,1000,0.99,True,True,False,False,3,2,0.7058823529411764,{'C': 0.05}
18,2000,2000,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.05}
117,1000,800,0.99,True,False,False,False,1,2,0.6764705882352942,{'C': 0.05}
263,1500,1200,0.99,True,False,False,False,1,4,0.6562499999999999,{'C': 0.05}
19,1000,1500,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.05}
118,1500,1000,0.99,True,False,False,False,1,2,0.676923076923077,{'C': 0.05}
161,1500,1200,0.99,True,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
205,1000,1500,0.99,True,True,False,False,3,3,0.6764705882352942,{'C': 0.05}
61,1000,1500,0.99,True,True,False,False,3,1,0.6865671641791045,{'C': 0.12}
20,1000,1200,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.05}
264,2000,2000,0.99,True,False,False,False,1,4,0.6349206349206349,{'C': 0.12}
119,1500,1200,0.99,True,False,False,False,1,2,0.6666666666666667,{'C': 0.05}
21,1000,800,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.12}
265,1000,1500,0.99,False,True,True,False,1,4,0.676923076923077,{'C': 0.05}
206,1000,1200,0.99,True,True,False,False,3,3,0.6363636363636365,{'C': 0.05}
62,1000,1200,0.99,True,True,False,False,3,1,0.6461538461538462,{'C': 0.05}
162,2000,2000,0.99,True,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
22,1500,1000,0.99,True,False,False,False,1,1,0.625,{'C': 0.05}
120,2000,2000,0.99,True,False,False,False,1,2,0.6969696969696971,{'C': 0.5}
266,1000,1200,0.99,False,True,True,False,1,4,0.676923076923077,{'C': 0.05}
207,1000,800,0.99,True,True,False,False,3,3,0.6153846153846153,{'C': 0.05}
63,1000,800,0.99,True,True,False,False,3,1,0.6363636363636365,{'C': 0.05}
23,1500,1200,0.99,True,False,False,False,1,1,0.6031746031746033,{'C': 0.05}
267,1000,800,0.99,False,True,True,False,1,4,0.6562499999999999,{'C': 0.25}
163,1000,1500,0.99,True,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
121,1000,1500,0.99,False,True,True,False,1,2,0.676923076923077,{'C': 0.05}
268,1500,1000,0.99,False,True,True,False,1,4,0.676923076923077,{'C': 0.05}
122,1000,1200,0.99,False,True,True,False,1,2,0.6969696969696971,{'C': 0.05}
164,1000,1200,0.99,True,False,False,False,3,2,0.7142857142857144,{'C': 0.05}
24,2000,2000,0.99,True,False,False,False,1,1,0.6461538461538462,{'C': 0.05}
208,1500,1000,0.99,True,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
64,1500,1000,0.99,True,True,False,False,3,1,0.625,{'C': 0.05}
269,1500,1200,0.99,False,True,True,False,1,4,0.676923076923077,{'C': 0.05}
123,1000,800,0.99,False,True,True,False,1,2,0.7352941176470589,{'C': 0.05}
165,1000,800,0.99,True,False,False,False,3,2,0.6764705882352942,{'C': 0.05}
25,1000,1500,0.99,False,True,True,False,1,1,0.6969696969696971,{'C': 0.05}
209,1500,1200,0.99,True,True,False,False,3,3,0.6349206349206349,{'C': 0.05}
124,1500,1000,0.99,False,True,True,False,1,2,0.6969696969696971,{'C': 0.05}
65,1500,1200,0.99,True,True,False,False,3,1,0.625,{'C': 0.05}
26,1000,1200,0.99,False,True,True,False,1,1,0.6969696969696971,{'C': 0.05}
270,2000,2000,0.99,False,True,True,False,1,4,0.6562499999999999,{'C': 0.05}
166,1500,1000,0.99,True,False,False,False,3,2,0.7058823529411764,{'C': 0.05}
27,1000,800,0.99,False,True,True,False,1,1,0.7164179104477613,{'C': 0.05}
271,1000,1500,0.99,False,False,True,False,1,4,0.676923076923077,{'C': 0.05}
125,1500,1200,0.99,False,True,True,False,1,2,0.676923076923077,{'C': 0.05}
167,1500,1200,0.99,True,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
272,1000,1200,0.99,False,False,True,False,1,4,0.676923076923077,{'C': 0.05}
28,1500,1000,0.99,False,True,True,False,1,1,0.676923076923077,{'C': 0.05}
210,2000,2000,0.99,True,True,False,False,3,3,0.6562499999999999,{'C': 0.12}
66,2000,2000,0.99,True,True,False,False,3,1,0.6865671641791045,{'C': 0.05}
273,1000,800,0.99,False,False,True,False,1,4,0.6562499999999999,{'C': 0.25}
126,2000,2000,0.99,False,True,True,False,1,2,0.6969696969696971,{'C': 0.05}
29,1500,1200,0.99,False,True,True,False,1,1,0.676923076923077,{'C': 0.05}
274,1500,1000,0.99,False,False,True,False,1,4,0.676923076923077,{'C': 0.05}
168,2000,2000,0.99,True,False,False,False,3,2,0.6969696969696971,{'C': 0.05}
127,1000,1500,0.99,False,False,True,False,1,2,0.676923076923077,{'C': 0.05}
211,1000,1500,0.99,True,False,False,False,3,3,0.6764705882352942,{'C': 0.05}
67,1000,1500,0.99,True,False,False,False,3,1,0.6865671641791045,{'C': 0.12}
275,1500,1200,0.99,False,False,True,False,1,4,0.676923076923077,{'C': 0.05}
30,2000,2000,0.99,False,True,True,False,1,1,0.6562499999999999,{'C': 0.05}
128,1000,1200,0.99,False,False,True,False,1,2,0.6969696969696971,{'C': 0.05}
169,1000,1500,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
212,1000,1200,0.99,True,False,False,False,3,3,0.6363636363636365,{'C': 0.05}
68,1000,1200,0.99,True,False,False,False,3,1,0.6461538461538462,{'C': 0.05}
129,1000,800,0.99,False,False,True,False,1,2,0.7352941176470589,{'C': 0.05}
31,1000,1500,0.99,False,False,True,False,1,1,0.6969696969696971,{'C': 0.05}
276,2000,2000,0.99,False,False,True,False,1,4,0.6562499999999999,{'C': 0.05}
170,1000,1200,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
32,1000,1200,0.99,False,False,True,False,1,1,0.6969696969696971,{'C': 0.05}
130,1500,1000,0.99,False,False,True,False,1,2,0.6969696969696971,{'C': 0.05}
213,1000,800,0.99,True,False,False,False,3,3,0.6153846153846153,{'C': 0.05}
69,1000,800,0.99,True,False,False,False,3,1,0.6363636363636365,{'C': 0.05}
277,1000,1500,0.99,False,True,False,False,1,4,0.6349206349206349,{'C': 0.05}
171,1000,800,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
33,1000,800,0.99,False,False,True,False,1,1,0.7164179104477613,{'C': 0.05}
131,1500,1200,0.99,False,False,True,False,1,2,0.676923076923077,{'C': 0.05}
278,1000,1200,0.99,False,True,False,False,1,4,0.6562499999999999,{'C': 0.05}
214,1500,1000,0.99,True,False,False,False,3,3,0.6562499999999999,{'C': 0.05}
70,1500,1000,0.99,True,False,False,False,3,1,0.625,{'C': 0.05}
34,1500,1000,0.99,False,False,True,False,1,1,0.676923076923077,{'C': 0.05}
279,1000,800,0.99,False,True,False,False,1,4,0.676923076923077,{'C': 0.12}
172,1500,1000,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
132,2000,2000,0.99,False,False,True,False,1,2,0.6969696969696971,{'C': 0.05}
35,1500,1200,0.99,False,False,True,False,1,1,0.676923076923077,{'C': 0.05}
280,1500,1000,0.99,False,True,False,False,1,4,0.6349206349206349,{'C': 0.12}
215,1500,1200,0.99,True,False,False,False,3,3,0.6349206349206349,{'C': 0.05}
71,1500,1200,0.99,True,False,False,False,3,1,0.625,{'C': 0.05}
173,1500,1200,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
133,1000,1500,0.99,False,True,False,False,1,2,0.676923076923077,{'C': 0.05}
281,1500,1200,0.99,False,True,False,False,1,4,0.6562499999999999,{'C': 0.05}
36,2000,2000,0.99,False,False,True,False,1,1,0.6562499999999999,{'C': 0.05}
134,1000,1200,0.99,False,True,False,False,1,2,0.7164179104477613,{'C': 0.05}
282,2000,2000,0.99,False,True,False,False,1,4,0.6562499999999999,{'C': 0.05}
37,1000,1500,0.99,False,True,False,False,1,1,0.6865671641791045,{'C': 0.05}
135,1000,800,0.99,False,True,False,False,1,2,0.7164179104477613,{'C': 0.05}
174,2000,2000,0.99,False,True,True,False,3,2,0.676923076923077,{'C': 0.05}
216,2000,2000,0.99,True,False,False,False,3,3,0.6562499999999999,{'C': 0.12}
72,2000,2000,0.99,True,False,False,False,3,1,0.6865671641791045,{'C': 0.05}
283,1000,1500,0.99,False,False,False,False,1,4,0.6349206349206349,{'C': 0.05}
38,1000,1200,0.99,False,True,False,False,1,1,0.6865671641791045,{'C': 0.05}
136,1500,1000,0.99,False,True,False,False,1,2,0.676923076923077,{'C': 0.05}
175,1000,1500,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
284,1000,1200,0.99,False,False,False,False,1,4,0.6562499999999999,{'C': 0.05}
39,1000,800,0.99,False,True,False,False,1,1,0.6969696969696971,{'C': 0.05}
217,1000,1500,0.99,False,True,True,False,3,3,0.6461538461538462,{'C': 0.05}
73,1000,1500,0.99,False,True,True,False,3,1,0.7058823529411764,{'C': 0.05}
285,1000,800,0.99,False,False,False,False,1,4,0.676923076923077,{'C': 0.12}
137,1500,1200,0.99,False,True,False,False,1,2,0.6562499999999999,{'C': 0.05}
176,1000,1200,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
40,1500,1000,0.99,False,True,False,False,1,1,0.6969696969696971,{'C': 0.05}
286,1500,1000,0.99,False,False,False,False,1,4,0.6349206349206349,{'C': 0.12}
218,1000,1200,0.99,False,True,True,False,3,3,0.6969696969696971,{'C': 0.05}
74,1000,1200,0.99,False,True,True,False,3,1,0.7058823529411764,{'C': 0.05}
177,1000,800,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
41,1500,1200,0.99,False,True,False,False,1,1,0.676923076923077,{'C': 0.05}
287,1500,1200,0.99,False,False,False,False,1,4,0.6562499999999999,{'C': 0.05}
138,2000,2000,0.99,False,True,False,False,1,2,0.6969696969696971,{'C': 0.05}
219,1000,800,0.99,False,True,True,False,3,3,0.6969696969696971,{'C': 0.05}
75,1000,800,0.99,False,True,True,False,3,1,0.6969696969696971,{'C': 0.12}
178,1500,1000,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
139,1000,1500,0.99,False,False,False,False,1,2,0.676923076923077,{'C': 0.05}
288,2000,2000,0.99,False,False,False,False,1,4,0.6562499999999999,{'C': 0.05}
42,2000,2000,0.99,False,True,False,False,1,1,0.6562499999999999,{'C': 0.05}
140,1000,1200,0.99,False,False,False,False,1,2,0.7164179104477613,{'C': 0.05}
220,1500,1000,0.99,False,True,True,False,3,3,0.6969696969696971,{'C': 0.05}
179,1500,1200,0.99,False,False,True,False,3,2,0.7164179104477613,{'C': 0.05}
76,1500,1000,0.99,False,True,True,False,3,1,0.6969696969696971,{'C': 0.05}
43,1000,1500,0.99,False,False,False,False,1,1,0.6865671641791045,{'C': 0.05}
141,1000,800,0.99,False,False,False,False,1,2,0.7164179104477613,{'C': 0.05}
44,1000,1200,0.99,False,False,False,False,1,1,0.6865671641791045,{'C': 0.05}
142,1500,1000,0.99,False,False,False,False,1,2,0.676923076923077,{'C': 0.05}
221,1500,1200,0.99,False,True,True,False,3,3,0.6969696969696971,{'C': 0.05}
77,1500,1200,0.99,False,True,True,False,3,1,0.6969696969696971,{'C': 0.05}
45,1000,800,0.99,False,False,False,False,1,1,0.6969696969696971,{'C': 0.05}
180,2000,2000,0.99,False,False,True,False,3,2,0.676923076923077,{'C': 0.05}
143,1500,1200,0.99,False,False,False,False,1,2,0.6562499999999999,{'C': 0.05}
46,1500,1000,0.99,False,False,False,False,1,1,0.6969696969696971,{'C': 0.05}
181,1000,1500,0.99,False,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
47,1500,1200,0.99,False,False,False,False,1,1,0.676923076923077,{'C': 0.05}
222,2000,2000,0.99,False,True,True,False,3,3,0.6129032258064516,{'C': 0.25}
144,2000,2000,0.99,False,False,False,False,1,2,0.6969696969696971,{'C': 0.05}
78,2000,2000,0.99,False,True,True,False,3,1,0.6562499999999999,{'C': 0.05}
